CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C10709,2705.591995,1.0,818.02,326.02,492.0,2758.007287,1.0,0.083333,1.0,0.083333,3,14,3000.0,4055.34116,1002.627519,0.083333,12
C10712,2892.138807,1.0,0.0,0.0,0.0,129.381701,0.0,0.0,0.0,0.333333,5,0,3000.0,666.956678,1066.060177,0.0,12
C10715,2119.537904,1.0,342.07,270.07,72.0,0.0,0.583333,0.5,0.166667,0.0,0,11,3000.0,3505.371815,894.910352,0.0,12
C10721,763.327047,1.0,579.28,300.0,279.28,727.52546,0.5,0.166667,0.416667,0.083333,1,13,1200.0,635.871404,220.685812,0.0,12
C10722,1495.801569,1.0,420.03,320.03,100.0,0.0,1.0,0.25,1.0,0.0,0,16,6600.0,1283.885302,389.191998,0.0,12
C10726,1167.045536,1.0,294.13,65.0,229.13,0.0,0.916667,0.083333,0.833333,0.0,0,12,1500.0,686.376349,266.50397,0.0,12
C10729,999.392635,1.0,0.0,0.0,0.0,2368.248319,0.0,0.0,0.0,0.333333,10,0,1500.0,1724.178215,301.346806,0.1,12
C10730,3386.99251,1.0,171.92,171.92,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,4500.0,907.867126,912.269822,0.0,12
C10732,454.580913,1.0,1229.57,1229.57,0.0,0.0,0.416667,0.416667,0.0,0.0,0,16,2700.0,1125.497981,192.979922,0.0,12
C10734,2596.59993,1.0,0.0,0.0,0.0,1700.074178,0.0,0.0,0.0,0.5,9,0,3000.0,1794.421173,936.618592,0.0,12
C10738,838.616485,1.0,375.57,375.57,0.0,99.587515,0.25,0.25,0.0,0.083333,1,3,6000.0,779.057364,179.42685,0.0,12
C10740,88.823762,1.0,291.65,0.0,291.65,0.0,0.75,0.0,0.666667,0.0,0,10,8000.0,341.378477,209.317582,0.083333,12
C10744,1024.761905,1.0,77.99,77.99,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1200.0,555.23373,303.743033,0.0,12
C10746,15.492415,1.0,65.0,65.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,19.221233,67.643963,0.0,12
C10748,4881.822347,1.0,0.0,0.0,0.0,223.953042,0.0,0.0,0.0,0.25,3,0,8500.0,1227.062915,1208.463027,0.0,12
C10749,1855.212121,1.0,32.22,32.22,0.0,37.743145,0.083333,0.083333,0.0,0.083333,1,1,2000.0,349.584645,695.503633,0.0,12
C10754,2398.26262,1.0,0.0,0.0,0.0,722.361498,0.0,0.0,0.0,0.416667,8,0,6000.0,738.312743,879.041116,0.0,12
C10755,1433.857464,1.0,1613.74,800.87,812.87,0.0,1.0,0.416667,0.833333,0.0,0,37,1500.0,1361.684623,1854.077627,0.0,12
C10757,660.397749,1.0,776.89,698.99,77.9,0.0,0.166667,0.083333,0.083333,0.0,0,2,1500.0,487.294072,215.007957,0.0,12
C10759,2571.284657,1.0,0.0,0.0,0.0,259.611243,0.0,0.0,0.0,0.416667,7,0,2750.0,750.534962,883.249328,0.0,12
C10765,1439.343061,0.909091,571.91,571.91,0.0,0.0,0.25,0.25,0.0,0.0,0,5,2100.0,2573.55754,756.220978,0.0,12
C10773,1350.286625,1.0,642.33,642.33,0.0,0.0,0.5,0.5,0.0,0.0,0,12,9000.0,323.683167,344.973051,0.0,12
C10774,1261.488342,1.0,890.2,890.2,0.0,0.0,0.5,0.5,0.0,0.0,0,9,3000.0,302.073647,330.87851,0.0,12
C10782,4193.283047,1.0,183.7,183.7,0.0,1585.714709,0.25,0.25,0.0,0.166667,4,4,10500.0,1030.093462,1116.001393,0.0,12
C10793,2052.32561,1.0,0.0,0.0,0.0,200.266788,0.0,0.0,0.0,0.333333,5,0,2000.0,529.203224,1501.874974,0.0,12
C10794,56.720267,0.818182,260.0,260.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5500.0,278.975102,92.072121,0.0,12
C10795,1121.068043,1.0,0.0,0.0,0.0,56.461201,0.0,0.0,0.0,0.166667,3,0,1200.0,236.09244,351.184105,0.0,12
C10798,1955.179305,1.0,503.45,503.45,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,10500.0,685.660178,495.65428,0.0,12
C10800,2027.896903,1.0,933.5,933.5,0.0,1160.28334,0.083333,0.083333,0.0,0.083333,2,1,3000.0,393.417404,462.153221,0.0,12
C10801,1252.58309,1.0,1163.93,950.03,213.9,0.0,0.833333,0.75,0.416667,0.0,0,22,5000.0,0.0,864.2065423050828,0.0,12
C10803,1822.43199,1.0,177.23,70.26,106.97,0.0,0.083333,0.083333,0.083333,0.0,0,3,2500.0,1136.340121,428.353499,0.0,12
C10807,2748.60877,1.0,0.0,0.0,0.0,434.319424,0.0,0.0,0.0,0.166667,4,0,3000.0,808.881566,1663.969183,0.0,12
C10819,2435.823938,1.0,749.3,393.5,355.8,0.0,0.583333,0.083333,0.5,0.0,0,8,8500.0,2501.125038,541.51241,0.0,12
C10821,1524.409377,1.0,70.0,0.0,70.0,640.711949,0.166667,0.0,0.166667,0.5,9,2,1500.0,973.097522,1263.139657,0.0,12
C10822,1819.529197,1.0,219.26,219.26,0.0,977.92638,0.25,0.25,0.0,0.333333,7,5,2500.0,518.949471,1223.335721,0.0,12
C10824,644.530629,1.0,268.68,0.0,268.68,0.0,1.0,0.0,1.0,0.0,0,12,1200.0,1557.68946,438.318992,0.166667,12
C10827,1716.622291,1.0,455.76,36.0,419.76,0.0,1.0,0.083333,1.0,0.0,0,13,1700.0,881.425823,1066.801936,0.0,12
C10833,81.762162,0.909091,777.04,521.46,255.58,0.0,0.833333,0.5,0.75,0.0,0,20,7500.0,753.811533,162.763716,0.0,12
C10834,1373.277423,0.818182,0.0,0.0,0.0,2739.66574,0.0,0.0,0.0,0.166667,2,0,3300.0,0.0,864.2065423050828,0.0,12
C10837,155.924331,0.818182,517.14,460.57,56.57,0.0,0.416667,0.25,0.166667,0.0,0,7,3000.0,369.733274,131.403254,0.0,12
C10843,1748.546186,1.0,74.98,74.98,0.0,216.032736,0.166667,0.166667,0.0,0.25,5,2,1800.0,650.440749,572.683934,0.0,12
C10847,1399.729932,1.0,0.0,0.0,0.0,1967.782148,0.0,0.0,0.0,0.333333,5,0,3000.0,712.803089,316.461916,0.0,12
C10848,674.817091,1.0,1152.83,0.0,1152.83,0.0,1.0,0.0,1.0,0.0,0,21,7000.0,0.0,864.2065423050828,0.0,12
C10852,1011.110679,1.0,186.11,61.11,125.0,0.0,0.333333,0.083333,0.25,0.0,0,5,3000.0,634.853367,227.160721,0.0,12
C10853,1358.890643,1.0,89.9,28.0,61.9,0.0,0.333333,0.083333,0.166667,0.0,0,4,7000.0,323.344372,409.65366,0.0,12
C10854,1392.773202,1.0,221.61,221.61,0.0,0.0,0.666667,0.666667,0.0,0.0,0,8,1700.0,369.345758,294.377252,0.0,12
C10856,1892.439622,1.0,86.7,86.7,0.0,92.435934,0.166667,0.166667,0.0,0.083333,2,2,2000.0,534.092827,1069.925154,0.0,12
C10858,920.968431,1.0,977.38,615.99,361.39,0.0,0.833333,0.25,0.833333,0.0,0,18,3350.0,549.396517,266.850585,0.0,12
C10859,227.781773,1.0,1497.82,690.57,807.25,0.0,1.0,0.333333,0.833333,0.0,0,31,3500.0,342.79543,183.964777,0.090909,12
C10861,4115.739163,1.0,0.0,0.0,0.0,540.251858,0.0,0.0,0.0,0.25,3,0,8500.0,1006.261579,1313.531481,0.0,12
C10862,1375.845223,1.0,0.0,0.0,0.0,112.680045,0.0,0.0,0.0,0.25,3,0,1500.0,306.606914,736.789619,0.0,12
C10863,1300.593766,1.0,0.0,0.0,0.0,513.664928,0.0,0.0,0.0,0.166667,3,0,3000.0,386.660071,396.635432,0.0,12
C10864,1437.895562,1.0,350.0,0.0,350.0,0.0,0.166667,0.0,0.166667,0.0,0,2,4000.0,0.0,864.2065423050828,0.0,12
C10865,1304.357015,1.0,1488.8,987.68,501.12,858.516418,0.833333,0.25,0.583333,0.166667,2,21,2000.0,612.674919,341.524735,0.0,12
C10866,1372.725482,1.0,992.25,651.4,340.85,667.818882,0.833333,0.25,0.75,0.25,3,18,4500.0,2899.141015,464.139521,0.0,12
C10869,161.198861,1.0,536.68,103.0,433.68,0.0,1.0,0.083333,1.0,0.0,0,13,1000.0,280.826685,165.304588,0.090909,12
C10870,825.977042,1.0,0.0,0.0,0.0,904.460261,0.0,0.0,0.0,0.166667,4,0,2500.0,522.917982,170.397605,0.0,12
C10877,1255.779743,1.0,385.0,385.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,5000.0,0.0,864.2065423050828,0.0,12
C10883,992.599867,1.0,100.0,100.0,0.0,593.181763,0.083333,0.083333,0.0,0.166667,3,1,1200.0,0.0,864.2065423050828,0.0,12
C10886,2173.621597,1.0,200.0,200.0,0.0,201.404735,0.083333,0.083333,0.0,0.25,4,1,8000.0,495.968187,502.765453,0.0,12
C10889,910.072514,1.0,18.05,0.0,18.05,19.118837,0.083333,0.0,0.083333,0.083333,1,1,1000.0,233.886707,230.806229,0.0,12
C10893,1827.200326,1.0,1325.27,1161.66,163.61,0.0,0.75,0.5,0.416667,0.0,0,21,4000.0,666.371943,531.303374,0.0,12
C10894,1029.66874,1.0,1448.59,1229.0,219.59,1070.165399,0.666667,0.25,0.5,0.166667,2,18,1200.0,3008.279166,1054.339431,0.083333,12
C10895,993.533549,1.0,851.68,0.0,851.68,1515.648089,0.833333,0.0,0.75,0.083333,4,12,1500.0,1660.242557,512.342306,0.0,12
C10896,3150.679884,1.0,0.0,0.0,0.0,365.816939,0.0,0.0,0.0,0.416667,5,0,3500.0,819.246481,805.478131,0.0,12
C10898,1254.970145,1.0,769.34,769.34,0.0,2234.780695,0.166667,0.166667,0.0,0.333333,7,3,7000.0,0.0,864.2065423050828,0.0,12
C10899,2174.018945,1.0,377.1,177.62,199.48,388.849566,0.333333,0.083333,0.25,0.166667,2,5,2600.0,0.0,864.2065423050828,0.0,12
C10900,1076.029456,1.0,0.0,0.0,0.0,59.57182,0.0,0.0,0.0,0.083333,2,0,1200.0,239.407898,363.517186,0.0,12
C10903,1382.310939,1.0,0.0,0.0,0.0,189.624301,0.0,0.0,0.0,0.5,6,0,1500.0,381.094555,462.715637,0.0,12
C10906,1948.434315,1.0,324.3,324.3,0.0,1468.08356,0.166667,0.166667,0.0,0.166667,4,4,5000.0,0.0,864.2065423050828,0.0,12
C10916,1081.065726,1.0,554.85,262.4,292.45,952.424906,0.5,0.25,0.333333,0.166667,8,20,2100.0,1898.82812,382.716751,0.0,12
C10919,1486.051056,1.0,716.98,217.06,499.92,273.531783,1.0,0.25,1.0,0.083333,1,17,1600.0,1477.151065,1306.468855,0.0,12
C10921,2643.39225,1.0,965.84,737.79,228.05,0.0,1.0,0.75,0.666667,0.0,0,33,4300.0,771.299727,627.391113,0.0,12
C10923,128.375213,0.727273,0.0,0.0,0.0,1897.551775,0.0,0.0,0.0,0.083333,2,0,9500.0,0.0,864.2065423050828,0.0,12
C10927,3066.86081,1.0,84.65,0.0,84.65,0.0,0.75,0.0,0.75,0.0,0,9,8000.0,922.962087,711.596731,0.0,12
C10930,53.339006,1.0,315.48,0.0,315.48,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,193.699669,162.729509,0.0,12
C10931,1917.203534,1.0,0.0,0.0,0.0,84.438672,0.0,0.0,0.0,0.083333,1,0,2000.0,468.617347,899.048237,0.0,12
C10932,361.588846,1.0,312.69,312.69,0.0,370.511697,0.25,0.25,0.0,0.166667,2,5,7500.0,867.628724,167.467416,0.0,12
C10935,559.944819,0.818182,0.0,0.0,0.0,1379.58783,0.0,0.0,0.0,0.166667,3,0,3000.0,1964.825042,242.677632,0.142857,12
C10937,1701.20332,1.0,302.0,0.0,302.0,796.570678,0.5,0.0,0.416667,0.083333,1,6,2000.0,784.873315,567.761469,0.0,12
C10939,993.662006,1.0,348.88,348.88,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,1200.0,335.62347,255.439979,0.0,12
C10945,1023.323593,1.0,253.37,196.37,57.0,0.0,0.916667,0.5,0.5,0.0,0,16,1200.0,463.956486,250.187987,0.0,12
C10947,1068.434064,1.0,27.0,0.0,27.0,0.0,0.083333,0.0,0.083333,0.0,0,1,1200.0,219.692369,310.32899,0.0,12
C10960,634.825209,1.0,1478.36,1343.45,134.91,0.0,0.5,0.416667,0.166667,0.0,0,12,1200.0,1371.998686,336.282655,0.0,12
C10962,1104.960744,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,293.890715,448.973668,0.0,12
C10965,914.222213,1.0,563.39,400.14,163.25,136.50351,0.916667,0.5,0.916667,0.333333,5,40,900.0,0.0,864.2065423050828,0.0,12
C10969,330.273411,1.0,53.8,53.8,0.0,0.0,0.25,0.25,0.0,0.0,0,6,2500.0,429.112894,171.6492,0.0,12
C10978,460.432607,1.0,1009.44,858.48,150.96,0.0,0.916667,0.583333,0.75,0.0,0,25,4000.0,1292.401995,221.145007,0.0,12
C10982,1.355556,0.727273,0.01,0.01,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6500.0,0.0,864.2065423050828,0.0,12
C10983,1462.280124,1.0,516.0,0.0,516.0,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,752.367432,1009.381645,0.0,12
C10987,1084.291919,1.0,270.0,270.0,0.0,0.0,0.25,0.25,0.0,0.0,0,3,1200.0,371.168672,229.778025,0.0,12
C10988,3908.10498,1.0,1238.12,1159.3,78.82,1799.316522,0.666667,0.583333,0.166667,0.25,4,13,6000.0,1147.443975,870.610813,0.0,12
C10992,192.037218,0.909091,1000.0,1000.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,1128.431348,157.31769,0.090909,12
C10993,1493.440295,1.0,0.0,0.0,0.0,77.328556,0.0,0.0,0.0,0.25,3,0,1600.0,455.872747,430.722903,0.0,12
C10995,1295.446588,1.0,886.37,886.37,0.0,1310.182842,0.333333,0.333333,0.0,0.416667,8,7,1800.0,2966.291948,493.349977,0.0,12
C10997,1905.101343,1.0,455.72,0.0,455.72,0.0,1.0,0.0,1.0,0.0,0,22,3000.0,576.311637,701.949213,0.0,12
C10999,2872.838687,1.0,555.0,0.0,555.0,0.0,0.666667,0.0,0.583333,0.0,0,12,3000.0,1397.027257,1680.543762,0.0,12
C11000,2437.73951,1.0,1093.93,695.29,398.64,822.700458,1.0,0.25,1.0,0.166667,4,15,2900.0,556.213673,1049.416303,0.0,12
C11002,2802.369018,1.0,829.15,0.0,829.15,476.329395,0.416667,0.0,0.333333,0.083333,1,5,3000.0,1393.564911,634.196389,0.0,12
C11006,560.414016,1.0,99.0,99.0,0.0,909.10915,0.083333,0.083333,0.0,0.25,3,1,1000.0,407.819493,141.935936,0.0,12
C11013,1464.19148,1.0,367.94,246.2,121.74,0.0,0.583333,0.25,0.416667,0.0,0,9,1500.0,719.945677,1546.605424,0.0,12
C11014,114.38833,1.0,182.0,0.0,182.0,0.0,0.333333,0.0,0.333333,0.0,0,4,1500.0,169.708108,168.97377,0.083333,12
C11017,1368.288512,1.0,34.0,0.0,34.0,135.178439,0.083333,0.0,0.083333,0.25,3,1,1600.0,1913.744848,530.3496,0.0,12
C11019,2797.233197,1.0,2197.21,1101.76,1095.45,1824.823395,1.0,0.25,1.0,0.083333,2,31,4000.0,0.0,864.2065423050828,0.0,12
C11020,1055.53207,1.0,170.0,0.0,170.0,0.0,0.25,0.0,0.166667,0.0,0,3,1200.0,229.301004,299.351881,0.0,12
C11026,195.804466,0.909091,0.0,0.0,0.0,477.378737,0.0,0.0,0.0,0.083333,1,0,1950.0,550.825801,140.447701,0.1,12
C11030,9.503968,1.0,96.62,0.0,96.62,0.0,1.0,0.0,1.0,0.0,0,19,4500.0,1086.932525,92.217936,0.25,12
C11031,2285.068731,1.0,0.0,0.0,0.0,1173.310874,0.0,0.0,0.0,0.166667,5,0,2500.0,381.672065,1003.265207,0.0,12
C11032,2928.756699,1.0,160.92,0.0,160.92,319.931964,1.0,0.0,1.0,0.333333,5,12,3000.0,1142.847203,1098.479834,0.0,12
C11033,1460.178578,1.0,937.96,100.0,837.96,0.0,1.0,0.083333,1.0,0.0,0,40,1500.0,1186.859701,1320.855292,0.0,12
C11034,2022.469335,1.0,22.5,0.0,22.5,0.0,0.416667,0.0,0.416667,0.0,0,5,10000.0,2062.495163,435.662185,0.0,12
C11035,1651.127455,1.0,720.18,478.53,241.65,0.0,0.583333,0.166667,0.333333,0.0,0,7,5000.0,0.0,864.2065423050828,0.0,12
C11036,76.483078,0.727273,69.0,69.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4500.0,462.226271,100.023175,0.0,12
C11038,3766.072756,1.0,64.82,34.96,29.86,298.108645,0.25,0.083333,0.166667,0.166667,4,3,4150.0,1019.849756,1260.262738,0.0,12
C11039,1083.07662,1.0,0.0,0.0,0.0,91.903204,0.0,0.0,0.0,0.083333,1,0,1200.0,309.300185,476.830891,0.0,12
C11048,1958.327414,1.0,0.0,0.0,0.0,39.461591,0.0,0.0,0.0,0.083333,1,0,2100.0,404.070285,999.050377,0.0,12
C11049,411.727643,0.909091,1037.82,1037.82,0.0,0.0,0.5,0.5,0.0,0.0,0,12,6500.0,1461.416883,214.724575,0.1,12
C11057,445.409094,1.0,307.11,163.29,143.82,0.0,0.833333,0.25,0.666667,0.0,0,12,1500.0,467.844102,171.370838,0.0,12
C11059,2608.143732,1.0,207.68,207.68,0.0,189.874314,0.083333,0.083333,0.0,0.083333,1,1,3000.0,1243.840314,638.679282,0.0,12
C11061,1076.571029,1.0,45.65,45.65,0.0,48.730842,0.083333,0.083333,0.0,0.083333,1,1,1200.0,299.78995,374.377774,0.0,12
C11070,4677.242936,1.0,125.0,0.0,125.0,2406.229924,0.583333,0.0,0.5,0.5,6,10,5000.0,1087.866649,1092.737436,0.0,12
C11071,1095.27596,1.0,119.0,119.0,0.0,54.739913,0.083333,0.083333,0.0,0.25,3,1,1200.0,365.05305,540.656023,0.0,12
C11073,328.242971,1.0,1555.66,1023.9,531.76,0.0,1.0,0.25,1.0,0.0,0,26,3500.0,1052.275904,206.423078,0.0,12
C11074,448.788728,1.0,32.38,32.38,0.0,545.642707,0.083333,0.083333,0.0,0.083333,2,1,5000.0,0.0,864.2065423050828,0.0,12
C11083,1688.534078,1.0,280.0,280.0,0.0,49.117804,0.166667,0.166667,0.0,0.083333,1,3,1800.0,547.982657,664.585302,0.0,12
C11084,1048.067171,1.0,0.0,0.0,0.0,158.347647,0.0,0.0,0.0,0.25,3,0,1200.0,369.895952,281.091657,0.0,12
C11085,4862.641586,1.0,1302.37,1302.37,0.0,1279.629012,0.5,0.5,0.0,0.25,3,9,6000.0,1723.432154,1836.602896,0.0,12
C11086,554.289791,1.0,90.0,90.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7000.0,414.117463,189.979169,0.0,12
C11091,39.37618,1.0,256.5,0.0,256.5,0.0,0.75,0.0,0.666667,0.0,0,9,1200.0,164.37267,131.106729,0.166667,12
C11095,1005.332554,1.0,0.0,0.0,0.0,19.503826,0.0,0.0,0.0,0.083333,1,0,1200.0,347.446739,425.777184,0.0,12
C11099,864.975705,1.0,66.7,66.7,0.0,75.254745,0.083333,0.083333,0.0,0.083333,1,1,1000.0,413.167127,240.517311,0.0,12
C11100,2683.746154,1.0,130.0,130.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4500.0,610.42602,891.684832,0.0,12
C11102,1747.11949,1.0,285.45,285.45,0.0,1429.489972,0.333333,0.333333,0.0,0.416667,7,10,3000.0,420.862309,389.633098,0.0,12
C11104,601.369472,1.0,35.8,35.8,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,750.0,255.502079,217.074658,0.0,12
C11108,1026.874467,0.909091,153.96,153.96,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,8500.0,1676.090994,266.069794,0.090909,12
C11113,206.305547,1.0,1594.0,1084.0,510.0,0.0,0.333333,0.25,0.166667,0.0,0,10,4500.0,1605.613993,119.213806,0.090909,12
C11116,413.987831,1.0,985.79,892.8,92.99,0.0,0.5,0.5,0.25,0.0,0,16,3000.0,887.885624,176.216309,0.0,12
C11117,1549.600093,1.0,0.0,0.0,0.0,181.45033,0.0,0.0,0.0,0.083333,1,0,5000.0,793.363907,498.013895,0.0,12
C11129,1262.88817,1.0,313.02,210.5,102.52,1381.613303,0.583333,0.5,0.416667,0.083333,1,13,1500.0,1960.519301,922.418051,0.0,12
C11130,1850.509525,1.0,0.0,0.0,0.0,218.731138,0.0,0.0,0.0,0.416667,5,0,2000.0,498.436823,401.48809,0.0,12
C11131,3019.820556,1.0,1158.28,0.0,1158.28,538.243002,0.75,0.0,0.666667,0.333333,4,19,7500.0,804.815422,980.711635,0.0,12
C11135,451.076499,0.818182,32.25,0.0,32.25,0.0,0.083333,0.0,0.083333,0.0,0,1,1800.0,0.0,864.2065423050828,0.0,12
C11141,510.233775,1.0,436.74,436.74,0.0,0.0,0.333333,0.333333,0.0,0.0,0,5,3500.0,484.285337,239.690542,0.0,12
C11142,683.971012,0.909091,294.0,145.0,149.0,281.669381,0.5,0.083333,0.416667,0.166667,2,7,3500.0,1578.37444,174.83612,0.1,12
C11143,703.053063,1.0,335.99,0.0,335.99,956.578904,0.583333,0.0,0.5,0.083333,1,7,7500.0,2300.799763,202.991548,0.25,12
C11149,256.433357,1.0,206.35,0.0,206.35,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,689.933057,1879.817257,0.0,12
C11150,297.985886,1.0,116.18,7.78,108.4,0.0,0.416667,0.083333,0.333333,0.0,0,5,1000.0,1178.583629,206.812783,0.083333,12
C11151,1386.020611,1.0,0.0,0.0,0.0,2168.900998,0.0,0.0,0.0,0.166667,5,0,6000.0,1736.121099,450.598141,0.0,12
C11153,417.878821,1.0,364.0,364.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,4,5000.0,1039.551142,211.317636,0.0,12
C11157,857.843162,1.0,0.0,0.0,0.0,2132.754414,0.0,0.0,0.0,0.333333,6,0,7500.0,980.396237,272.696099,0.0,12
C11159,1373.174839,1.0,215.0,0.0,215.0,0.0,0.25,0.0,0.166667,0.0,0,10,8500.0,598.012696,319.996667,0.0,12
C11169,952.51575,1.0,129.95,129.95,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,1500.0,1791.01792,500.848096,0.083333,12
C11172,987.584177,1.0,0.0,0.0,0.0,185.647722,0.0,0.0,0.0,0.083333,2,0,1200.0,448.68922,251.520629,0.0,12
C11175,3551.355769,1.0,1283.65,729.65,554.0,883.345734,0.833333,0.166667,0.666667,0.166667,4,17,5500.0,2244.998109,921.910684,0.0,12
C11176,1306.436456,1.0,0.0,0.0,0.0,309.560735,0.0,0.0,0.0,0.25,4,0,1500.0,349.408692,427.330636,0.0,12
C11178,2847.608209,1.0,1399.05,383.05,1016.0,0.0,0.75,0.166667,0.583333,0.0,0,10,7500.0,1094.003828,888.841589,0.0,12
C11181,2861.137399,1.0,0.0,0.0,0.0,265.06559,0.0,0.0,0.0,0.083333,1,0,3000.0,752.365473,786.946437,0.0,12
C11187,1931.821799,1.0,120.0,120.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2100.0,476.682076,751.902022,0.0,12
C11190,4550.717687,1.0,2094.99,1357.0,737.99,2392.186586,1.0,0.5,1.0,0.166667,2,23,7600.0,3172.264416,1091.281356,0.0,12
C11201,269.309231,1.0,280.25,0.0,280.25,0.0,0.916667,0.0,0.916667,0.0,0,19,2500.0,176.415802,184.470935,0.0,12
C11203,6.903243,0.727273,145.01,0.0,145.01,0.0,0.75,0.0,0.75,0.0,0,9,3000.0,162.930205,66.97684,0.142857,12
C11205,3222.221884,1.0,356.4,356.4,0.0,1709.973124,0.166667,0.166667,0.0,0.166667,5,5,3500.0,835.314447,1171.515143,0.0,12
C11211,1114.122532,1.0,348.47,224.31,124.16,99.20189,0.583333,0.166667,0.416667,0.083333,1,9,1200.0,631.49296,668.171959,0.0,12
C11212,348.965773,1.0,1019.4,444.4,575.0,0.0,1.0,0.25,1.0,0.0,0,25,1000.0,214.987376,176.525876,0.25,12
C11213,949.259857,1.0,0.0,0.0,0.0,59.80774,0.0,0.0,0.0,0.166667,2,0,1000.0,169.264551,247.985446,0.0,12
C11215,1393.527992,0.818182,0.0,0.0,0.0,1829.287087,0.0,0.0,0.0,0.083333,1,0,9000.0,638.403004,783.207678,0.0,12
C11222,1786.707643,1.0,0.0,0.0,0.0,1835.162486,0.0,0.0,0.0,0.25,3,0,3000.0,1612.796944,419.392234,0.0,12
C11223,971.681565,1.0,133.31,0.0,133.31,148.475392,0.583333,0.0,0.583333,0.166667,2,1,1000.0,496.155153,716.223809,0.0,12
C11224,3959.912911,1.0,0.0,0.0,0.0,158.159923,0.0,0.0,0.0,0.333333,4,0,4000.0,701.794235,1641.805004,0.0,12
C11228,214.610294,1.0,496.0,0.0,496.0,0.0,1.0,0.0,0.833333,0.0,0,12,2500.0,739.051121,187.9353,0.083333,12
C11229,4.620029,1.0,59.67,0.0,59.67,0.0,0.916667,0.0,0.916667,0.0,0,11,3000.0,60.665896,67.379671,0.0,12
C11230,32.779456,1.0,212.58,160.48,52.1,279.524631,0.5,0.333333,0.166667,0.416667,5,8,1500.0,338.58363,115.81103,0.2,12
C11231,2191.369256,1.0,1197.2,869.06,328.14,0.0,0.666667,0.333333,0.416667,0.0,0,13,4500.0,1643.269684,603.954203,0.0,12
C11238,867.728471,1.0,41.07,0.0,41.07,0.0,0.25,0.0,0.25,0.0,0,3,3000.0,1409.282903,233.788637,0.0,12
C11240,77.273142,0.818182,963.61,0.0,963.61,0.0,0.833333,0.0,0.833333,0.0,0,14,3500.0,1218.480845,162.680718,0.2,12
C11244,3322.31489,1.0,676.0,601.0,75.0,0.0,0.5,0.25,0.333333,0.0,0,9,10000.0,867.587298,753.39587,0.0,12
C11250,1327.775159,1.0,534.93,0.0,534.93,114.667852,1.0,0.0,1.0,0.083333,1,38,1500.0,578.744266,400.735862,0.0,12
C11251,2372.842569,1.0,218.0,218.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,6500.0,529.808323,526.403412,0.0,12
C11258,3597.728209,1.0,1043.0,0.0,1043.0,836.723952,0.583333,0.0,0.5,0.083333,1,7,6000.0,1222.771295,913.580145,0.0,12
C11271,2500.029691,1.0,1103.5,1103.5,0.0,804.71643,0.333333,0.333333,0.0,0.25,4,8,8500.0,617.471865,648.228886,0.0,12
C11274,1037.653522,1.0,584.4,0.0,584.4,0.0,1.0,0.0,1.0,0.0,0,12,1200.0,572.911937,519.80399,0.0,12
C11276,1564.180333,1.0,942.22,773.6,168.62,397.71148,1.0,0.5,1.0,0.25,3,36,2200.0,2852.584209,759.107707,0.0,12
C11277,55.58459,0.818182,395.05,150.05,245.0,0.0,0.416667,0.25,0.166667,0.0,0,6,5500.0,531.9538,81.364934,0.111111,12
C11282,1548.224072,1.0,696.63,696.63,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,1800.0,588.329981,918.350562,0.0,12
C11283,1547.154381,1.0,0.0,0.0,0.0,39.346045,0.0,0.0,0.0,0.166667,2,0,1700.0,438.446345,738.273311,0.0,12
C11289,1382.168038,1.0,0.0,0.0,0.0,190.767997,0.0,0.0,0.0,0.416667,8,0,1500.0,598.968477,404.950458,0.0,12
